card_url	color	number	name	text	flavor	mana	type	otherSets	cmc	rarity	expansion	artist	pt	mark	colorIndicator	image_url	image_file	booze_text
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Dreadbore	Red	157	Dreadbore	Destroy target creature or planeswalker.	"In Rakdos-controlled neighborhoods, everyone is part of the show."		Sorcery		2	Rare	Return to Ravnica	Wayne Reynolds		Rakdos		../../Handlers/Image.ashx?multiverseid=270354&type=card	458.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Maelstrom+Pulse	Green	180	Maelstrom Pulse	Destroy target nonland permanent and all other permanents with the same name as that permanent.	"During the collision of the shards, entire ways of life disappeared without a trace."		Sorcery		3	Rare	Modern Masters	John Avon				../../Handlers/Image.ashx?multiverseid=370521&type=card	459.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Rakdos%27s+Return	Red	188	Rakdos's Return	Rakdos's Return deals X damage to target opponent. That player discards X cards.	"When Lord Rakdos stirred from his slumber, everyone else's nightmare began."		Sorcery		2	Mythic Rare	Return to Ravnica	Daarken		Rakdos		../../Handlers/Image.ashx?multiverseid=253574&type=card	460.jpg	Rakdos's Return deals X damage to target opponent. That player discards X cards. You drink X.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Supreme+Verdict	Blue	201	Supreme Verdict	Supreme Verdict can't be countered.Destroy all creatures.	"Leonos had no second thoughts about the abolishment edict. He'd left skyrunes warning of the eviction, even though it was cloudy."		Sorcery		4	Rare	Return to Ravnica	Sam Burley		Azorius		../../Handlers/Image.ashx?multiverseid=253512&type=card	461.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Vindicate	Black	126	Vindicate	Destroy target permanent.	Don't mourn for me. This is my destiny.Gerrard		Sorcery		3	Rare	Apocalypse	Brian Snoddy				../../Handlers/Image.ashx?multiverseid=19135&type=card	462.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Abrupt+Decay	Green	141	Abrupt Decay	Abrupt Decay can't be countered by spells or abilities.Destroy target nonland permanent with converted mana cost 3 or less.	The Izzet quickly suspended their policy of lifetime guarantees.		Instant		2	Rare	Return to Ravnica	Svetlin Velinov		Golgari		../../Handlers/Image.ashx?multiverseid=253561&type=card	463.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Boros+Charm	White	179	Boros Charm	Choose one  Boros Charm deals 4 damage to target player. Permanents you control gain indestructible until end of turn. Target creature gains double strike until end of turn.	Practice compassion and mercy. But know when they must end.Aurelia		Instant		2	Uncommon	Commander 2013 Edition	Zoltan Boros				../../Handlers/Image.ashx?multiverseid=376270&type=card	464.jpg	Choose one:\n   Boros Charm deals 4 damage to target player and 1 drink to target player.\n   Permanents you control gain indestructible until end of turn.\n   Target creature gains double strike until end of turn.\n   Boros Charm deals 4 drinks to target player.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Dromoka%27s+Command	White	221	Dromoka's Command	Choose two  Prevent all damage target instant or sorcery spell would deal this turn. Target player sacrifices an enchantment. Put a +1/+1 counter on target creature. Target creature you control fights target creature you don't control.			Instant		2	Rare	Dragons of Tarkir	James Ryman		Dromoka		../../Handlers/Image.ashx?multiverseid=394558&type=card	465.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Electrolyze	Red	174	Electrolyze	Electrolyze deals 2 damage divided as you choose among one or two target creatures and/or players.Draw a card.	The Izzet learn something from every lesson they teach.		Instant		3	Uncommon	Modern Masters 2015 Edition	Zoltan Boros&Gabor Szikszai				../../Handlers/Image.ashx?multiverseid=397832&type=card	466.jpg	Electrolyze deals 2 damage divided as you choose among one or two target creatures and/or players.\nElectrolyze deals 2 drinks divided as you choose among one or two target players.\nDraw a card.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Izzet+Charm	Red	172	Izzet Charm	"Choose one  Counter target noncreature spell unless its controller pays. Izzet Charm deals 2 damage to target creature. Draw two cards, then discard two cards."			Instant		2	Uncommon	Return to Ravnica	Zoltan Boros		Izzet		../../Handlers/Image.ashx?multiverseid=253528&type=card	468.jpg	"Choose one:\n   Counter target noncreature spell unless its controller pays 2.\n   Izzet Charm deals 2 damage to target creature and 1 drink to target player.\n   Draw two cards, then discard two cards."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Lightning+Helix	White	65	Lightning Helix	Lightning Helix deals 3 damage to target creature or player and you gain 3 life.	"Though less well-known than its army of soldiers, the Boros Legion's mage-priests are as respected by the innocent as they are hated by the ghosts of the guilty."		Instant		2	Uncommon	Duel Decks: Speed vs. Cunning	Kev Walker				../../Handlers/Image.ashx?multiverseid=386343&type=card	469.jpg	Lightning Helix deals 3 damage to target creature or player and you gain 3 life. Lightning Helix deals 2 drinks to target player
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Prophetic+Bolt	Red	231	Prophetic Bolt	Prophetic Bolt deals 4 damage to target creature or player. Look at the top four cards of your library. Put one of those cards into your hand and the rest on the bottom of your library in any order.			Instant		5	Rare	Commander 2015	Slawomir Maniak				../../Handlers/Image.ashx?multiverseid=405350&type=card	470.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Sphinx%27s+Revelation	Blue	200	Sphinx's Revelation	You gain X life and draw X cards.	Let the knowledge of absolute law inspire you to live a life of absolute order.		Instant		3	Mythic Rare	Return to Ravnica	Slawomir Maniak		Azorius		../../Handlers/Image.ashx?multiverseid=253534&type=card	471.jpg	You gain X life and draw X cards.  You drink X/2 rounded up.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Terminate	Red	64	Terminate	Destroy target creature. It can't be regenerated.	"I've seen death before. My mother succumbing to illness, my comrades bleeding on the battlefield . . . But I'd never seen anything as dreadful as that.Taani, berserker of Etlan"		Instant		2	Common	Duel Decks: Sorin vs. Tibalt	Wayne Reynolds				../../Handlers/Image.ashx?multiverseid=368491&type=card	472.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Warleader%27s+Helix	White	116	Warleader's Helix	Warleader's Helix deals 4 damage to target creature or player and you gain 4 life.	There is no time to remedy our enemies' ignorance. Blast it out of them.Aurelia		Instant		4	Uncommon	Dragon's Maze	Greg Staples		Boros		../../Handlers/Image.ashx?multiverseid=369081&type=card	473.jpg	Warleader's Helix deals 4 damage to target creature or player and you gain 4 life. Warleader's Helix deals 2 drinks to target player.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Ajani+Vengeant	White	1	Ajani Vengeant	+1: Target permanent doesn't untap during its controller's next untap step.2: Ajani Vengeant deals 3 damage to target creature or player and you gain 3 life.7: Destroy all lands target player controls.			Planeswalker   Ajani		4	Mythic Rare	Duel Decks: Ajani vs. Nicol Bolas	Izzy	3			../../Handlers/Image.ashx?multiverseid=266299&type=card	474.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Ashiok%2C+Nightmare+Weaver	Black	188	"Ashiok, Nightmare Weaver"	"+2: Exile the top three cards of target opponent's library.X: Put a creature card with converted mana cost X exiled with Ashiok, Nightmare Weaver onto the battlefield under your control. That creature is a Nightmare in addition to its other types.10: Exile all cards from all opponents' hands and graveyards."			Planeswalker   Ashiok		3	Mythic Rare	Theros	Karla Ortiz	3			../../Handlers/Image.ashx?multiverseid=373500&type=card	475.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Domri+Rade	Green	156	Domri Rade	"+1: Look at the top card of your library. If it's a creature card, you may reveal it and put it into your hand.2: Target creature you control fights another target creature.7: You get an emblem with ""Creatures you control have double strike, trample, hexproof, and haste."""			Planeswalker   Domri		3	Mythic Rare	Gatecrash	Tyler Jacobson	3			../../Handlers/Image.ashx?multiverseid=366367&type=card	476.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Garruk%2C+Apex+Predator	Green	210	"Garruk, Apex Predator"	"+1: Destroy another target planeswalker.+1: Put a 3/3 black Beast creature token with deathtouch onto the battlefield.3: Destroy target creature. You gain life equal to its toughness.8: Target opponent gets an emblem with ""Whenever a creature attacks you, it gets +5/+5 and gains trample until end of turn."""			Planeswalker   Garruk		7	Mythic Rare	Magic 2015 Core Set	Tyler Jacobson	5			../../Handlers/Image.ashx?multiverseid=383251&type=card	477.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Kiora%2C+the+Crashing+Wave	Blue	34	"Kiora, the Crashing Wave"	"+1: Until your next turn, prevent all damage that would be dealt to and dealt by target permanent an opponent controls.1: Draw a card. You may play an additional land this turn.5: You get an emblem with ""At the beginning of your end step, put a 9/9 blue Kraken creature token onto the battlefield."""			Planeswalker   Kiora		4	Mythic Rare	Duel Decks: Elspeth vs. Kiora	Tyler Jacobson	2			../../Handlers/Image.ashx?multiverseid=394380&type=card	478.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Nicol+Bolas%2C+Planeswalker	Red	199	"Nicol Bolas, Planeswalker"	"+3: Destroy target noncreature permanent.2: Gain control of target creature.9: Nicol Bolas, Planeswalker deals 7 damage to target player. That player discards seven cards, then sacrifices seven permanents."			Planeswalker   Bolas		8	Mythic Rare	Magic 2013	D. Alexander Gregory	5			../../Handlers/Image.ashx?multiverseid=260991&type=card	479.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Ral+Zarek	Red	94	Ral Zarek	"+1: Tap target permanent, then untap another target permanent.2: Ral Zarek deals 3 damage to target creature or player.7: Flip five coins. Take an extra turn after this one for each coin that comes up heads."			Planeswalker   Ral		4	Mythic Rare	Dragon's Maze	Eric Deschamps	4			../../Handlers/Image.ashx?multiverseid=369031&type=card	480.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Sorin%2C+Solemn+Visitor	Black	202	"Sorin, Solemn Visitor"	"+1: Until your next turn, creatures you control get +1/+0 and gain lifelink.2: Put a 2/2 black Vampire creature token with flying onto the battlefield.6: You get an emblem with ""At the beginning of each opponent's upkeep, that player sacrifices a creature."""			Planeswalker   Sorin		4	Mythic Rare	Khans of Tarkir	Cynthia Sheppard	4			../../Handlers/Image.ashx?multiverseid=386672&type=card	481.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Venser%2C+the+Sojourner	Blue	1	"Venser, the Sojourner"	"+2: Exile target permanent you own. Return it to the battlefield under your control at the beginning of the next end step.1: Creatures can't be blocked this turn.8: You get an emblem with ""Whenever you cast a spell, exile target permanent."""			Planeswalker   Venser		5	Mythic Rare	Duel Decks: Venser vs. Koth	Eric Deschamps	3			../../Handlers/Image.ashx?multiverseid=266078&type=card	482.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Vraska+the+Unseen	Green	42	Vraska the Unseen	"+1: Until your next turn, whenever a creature deals combat damage to Vraska the Unseen, destroy that creature.3: Destroy target nonland permanent.7: Put three 1/1 black Assassin creature tokens onto the battlefield with ""Whenever this creature deals combat damage to a player, that player loses the game."""			Planeswalker   Vraska		5	Mythic Rare	Duel Decks: Jace vs. Vraska	Igor Kieryluk	5			../../Handlers/Image.ashx?multiverseid=380214&type=card	483.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Xenagos%2C+the+Reveler	Green	209	"Xenagos, the Reveler"	"+1: Add X mana in any combination ofand/orto your mana pool, where X is the number of creatures you control.0: Put a 2/2 red and green Satyr creature token with haste onto the battlefield.6: Exile the top seven cards of your library. You may put any number of creature and/or land cards from among them onto the battlefield."			Planeswalker   Xenagos		4	Mythic Rare	Theros	Jason Chan	3			../../Handlers/Image.ashx?multiverseid=373502&type=card	484.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Duplicant	Colorless	7	Duplicant	"Imprint  When Duplicant enters the battlefield, you may exile target nontoken creature.As long as a card exiled with Duplicant is a creature card, Duplicant has the power, toughness, and creature types of the last creature card exiled with Duplicant. It's still a Shapeshifter."			Artifact Creature   Shapeshifter		6	Rare	Commander's Arsenal	Marco Nelor	4-Feb			../../Handlers/Image.ashx?multiverseid=338451&type=card	485.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Emrakul%2C+the+Aeons+Torn	Colorless	3	"Emrakul, the Aeons Torn"	"Emrakul, the Aeons Torn can't be countered.When you cast Emrakul, take an extra turn after this one.Flying, protection from colored spells, annihilator 6When Emrakul is put into a graveyard from anywhere, its owner shuffles his or her graveyard into his or her library."			Legendary Creature   Eldrazi		15	Mythic Rare	Modern Masters 2015 Edition	Mark Tedin	15 / 15			../../Handlers/Image.ashx?multiverseid=397905&type=card	486.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Hangarback+Walker	Colorless	229	Hangarback Walker	"Hangarback Walker enters the battlefield with X +1/+1 counters on it.When Hangarback Walker dies, put a 1/1 colorless Thopter artifact creature token with flying onto the battlefield for each +1/+1 counter on Hangarback Walker.,: Put a +1/+1 counter on Hangarback Walker."			Artifact Creature   Construct		0	Rare	Magic Origins	Daarken	0 / 0			../../Handlers/Image.ashx?multiverseid=398572&type=card	487.jpg	"Hangarback Walker enters the battlefield with X +1/+1 counters on it.\nWhen Hangarback Walker dies, put a 1/1 colorless Thopter artifact creature token with flying and buzztouch onto the battlefield for each +1/+1 counter on Hangarback Walker.\n1,T : Put a +1/+1 counter on Hangarback Walker."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Kozilek%2C+Butcher+of+Truth	Colorless	5	"Kozilek, Butcher of Truth"	"When you cast Kozilek, Butcher of Truth, draw four cards.Annihilator 4(Whenever this creature attacks, defending player sacrifices four permanents.)When Kozilek is put into a graveyard from anywhere, its owner shuffles his or her graveyard into his or her library."			Legendary Creature   Eldrazi		10	Mythic Rare	Modern Masters 2015 Edition	Michael Komarck	12-Dec			../../Handlers/Image.ashx?multiverseid=397668&type=card	488.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Myr+Battlesphere	Colorless	254	Myr Battlesphere	"When Myr Battlesphere enters the battlefield, put four 1/1 colorless Myr artifact creature tokens onto the battlefield.Whenever Myr Battlesphere attacks, you may tap X untapped Myr you control. If you do, Myr Battlesphere gets +X/+0 until end of turn and deals X damage to defending player."			Artifact Creature   Myr Construct		7	Rare	Commander 2014	Franz Vohwinkel	7-Apr			../../Handlers/Image.ashx?multiverseid=389608&type=card	489.jpg	"When Myr Battlesphere enters the battlefield, put four 1/1 colorless Myr artifact creature tokens with buzztouch onto the battlefield.\nWhenever Myr Battlesphere attacks, you may tap X untapped Myr you control. If you do, Myr Battlesphere gets +X/+0 until end of turn, gains drunktouch, and deals X damage to defending player."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Phyrexian+Revoker	Colorless	225	Phyrexian Revoker	"As Phyrexian Revoker enters the battlefield, name a nonland card.Activated abilities of sources with the chosen name can't be activated."	"To be in the presence of a revoker is to be truly alone.Kara Vrist, Neurok agent"		Artifact Creature   Horror		2	Rare	Magic 2015 Core Set	Kev Walker	1-Feb			../../Handlers/Image.ashx?multiverseid=383343&type=card	490.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Precursor+Golem	Colorless	225	Precursor Golem	"When Precursor Golem enters the battlefield, put two 3/3 colorless Golem artifact creature tokens onto the battlefield.Whenever a player casts an instant or sorcery spell that targets only a single Golem, that player copies that spell for each other Golem that spell could target. Each copy targets a different one of those Golems."			Artifact Creature   Golem		5	Rare	Modern Masters 2015 Edition	Chippy	3-Mar			../../Handlers/Image.ashx?multiverseid=397708&type=card	491.jpg	"When Precursor Golem enters the battlefield, put two 3/3 colorless Golem artifact creature tokens with buzztouch onto the battlefield.\nWhenever a player casts an instant or sorcery spell that targets only a single Golem, that player copies that spell for each other Golem that spell could target. Each copy targets a different one of those Golems."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Solemn+Simulacrum	Colorless	269	Solemn Simulacrum	"When Solemn Simulacrum enters the battlefield, you may search your library for a basic land card, put that card onto the battlefield tapped, then shuffle your library.When Solemn Simulacrum dies, you may draw a card."			Artifact Creature   Golem		4	Rare	Commander 2015	Dan Scott	2-Feb			../../Handlers/Image.ashx?multiverseid=405390&type=card	492.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Spellskite	Blue	230	Spellskite	: Change a target of target spell or ability to Spellskite.(can be paid with eitheror 2 life.)	"Let's show Vorinclex that progress doesn't always need teeth or claws.Malcator, Executor of Synthesis"		Artifact Creature   Horror		2	Rare	Modern Masters 2015 Edition	Chippy	0 / 4			../../Handlers/Image.ashx?multiverseid=397743&type=card	493.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Sundering+Titan	Colorless	13	Sundering Titan	"When Sundering Titan enters the battlefield or leaves the battlefield, choose a land of each basic land type, then destroy those lands."			Artifact Creature   Golem		8	Mythic Rare	From the Vault: Relics	Jim Murray	10-Jul			../../Handlers/Image.ashx?multiverseid=212631&type=card	494.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Ulamog%2C+the+Infinite+Gyre	Colorless	6	"Ulamog, the Infinite Gyre"	"When you cast Ulamog, the Infinite Gyre, destroy target permanent.IndestructibleAnnihilator 4(Whenever this creature attacks, defending player sacrifices four permanents.)When Ulamog is put into a graveyard from anywhere, its owner shuffles his or her graveyard into his or her library."			Legendary Creature   Eldrazi		11	Mythic Rare	Modern Masters 2015 Edition	Aleksi Briclot	10-Oct			../../Handlers/Image.ashx?multiverseid=397815&type=card	495.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Wurmcoil+Engine	Colorless	283	Wurmcoil Engine	"Deathtouch, lifelinkWhen Wurmcoil Engine dies, put a 3/3 colorless Wurm artifact creature token with deathtouch and a 3/3 colorless Wurm artifact creature token with lifelink onto the battlefield."			Artifact Creature   Wurm		6	Mythic Rare	Commander 2014	Raymond Swanland	6-Jun			../../Handlers/Image.ashx?multiverseid=389756&type=card	496.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Aether+Vial	Colorless	197	Aether Vial	"At the beginning of your upkeep, you may put a charge counter on ther Vial.: You may put a creature card with converted mana cost equal to the number of charge counters on ther Vial from your hand onto the battlefield."			Artifact		1	Rare	Modern Masters	Karl Kopinski				../../Handlers/Image.ashx?multiverseid=370514&type=card	497.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Basalt+Monolith	Colorless	244	Basalt Monolith	Basalt Monolith doesn't untap during your untap step.: Addto your mana pool.: Untap Basalt Monolith.			Artifact		3	Uncommon	Commander 2015	Yeong-Hao Han				../../Handlers/Image.ashx?multiverseid=405139&type=card	498.jpg	Basalt Monolith doesn't untap during your untap step.: Addto your mana pool.: Untap Basalt Monolith.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Basilisk+Collar	Colorless	122	Basilisk Collar	Equipped creature has deathtouch and lifelink.Equip	"During their endless travels, the mages of the Goma Fada caravan have learned ways to harness both life and death."		Artifact   Equipment		1	Rare	Worldwake	Howard Lyon				../../Handlers/Image.ashx?multiverseid=198356&type=card	499.jpg	"Equipped creature has deathtouch, lifelink, and buzztouch.\nEquip 2"
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Batterskull	Colorless	130	Batterskull	"Living weapon(When this Equipment enters the battlefield, put a 0/0 black Germ creature token onto the battlefield, then attach this to it.)Equipped creature gets +4/+4 and has vigilance and lifelink.: Return Batterskull to its owner's hand.Equip"			Artifact   Equipment		5	Mythic Rare	New Phyrexia	Mark Zug		Phyrexian		../../Handlers/Image.ashx?multiverseid=233055&type=card	500.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Bonesplitter	Colorless	202	Bonesplitter	Equipped creature gets +2/+0.Equip	"It puts an end to what ails you.Jeorg, Valla battlemaster"		Artifact   Equipment		1	Common	Modern Masters	Darrell Riche				../../Handlers/Image.ashx?multiverseid=370442&type=card	501.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Chromatic+Lantern	Colorless	226	Chromatic Lantern	"Lands you control have "": Add one mana of any color to your mana pool."": Add one mana of any color to your mana pool."	"Dimir mages put the lanterns to good use, creating shapeshifters and sleeper agents from mana foreign to them."		Artifact		3	Rare	Return to Ravnica	Jung Park				../../Handlers/Image.ashx?multiverseid=290542&type=card	502.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Chrome+Mox	Colorless	152	Chrome Mox	"Imprint  When Chrome Mox enters the battlefield, you may exile a nonartifact, nonland card from your hand.: Add one mana of any of the exiled card's colors to your mana pool."			Artifact		0	Rare	Mirrodin	Donato Giancola				../../Handlers/Image.ashx?multiverseid=47446&type=card	503.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Coalition+Relic	Colorless	54	Coalition Relic	": Add one mana of any color to your mana pool.: Put a charge counter on Coalition Relic.At the beginning of your precombat main phase, remove all charge counters from Coalition Relic. Add one mana of any color to your mana pool for each charge counter removed this way."			Artifact		3	Rare	Duel Decks: Phyrexia vs. the Coalition	Donato Giancola				../../Handlers/Image.ashx?multiverseid=209158&type=card	504.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Cursed+Scroll	Colorless	220	Cursed Scroll	",: Name a card. Reveal a card at random from your hand. If it's the named card, Cursed Scroll deals 2 damage to target creature or player."			Artifact		1	Mythic Rare	Tempest Remastered	D. Alexander Gregory				../../Handlers/Image.ashx?multiverseid=397653&type=card	505.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Elixir+of+Immortality	Colorless	209	Elixir of Immortality	",: You gain 5 life. Shuffle Elixir of Immortality and your graveyard into their owner's library."	"Bottled life. Not as tasty as I'm used to, rather stale, but it has the same effect.Baron Sengir"		Artifact		1	Uncommon	Magic 2014 Core Set	Zoltan Boros&Gabor Szikszai				../../Handlers/Image.ashx?multiverseid=370681&type=card	506.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Everflowing+Chalice	Colorless	212	Everflowing Chalice	Multikicker(You may pay an additionalany number of times as you cast this spell.)Everflowing Chalice enters the battlefield with a charge counter on it for each time it was kicked.: Addto your mana pool for each charge counter on Everflowing Chalice.			Artifact		0	Uncommon	Modern Masters 2015 Edition	Steve Argyle				../../Handlers/Image.ashx?multiverseid=397679&type=card	507.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Gilded+Lotus	Colorless	12	Gilded Lotus	: Add three mana of any one color to your mana pool.	"Over such beauty, wars are fought. With such power, wars are won."		Artifact		5	Mythic Rare	From the Vault: Twenty	Daniel Ljunggren				../../Handlers/Image.ashx?multiverseid=373335&type=card	508.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Grafted+Wargear	Colorless	126	Grafted Wargear	"Equipped creature gets +3/+2.Whenever Grafted Wargear becomes unattached from a permanent, sacrifice that permanent.Equip(: Attach to target creature you control. Equip only as a sorcery.)"			Artifact   Equipment		3	Uncommon	Fifth Dawn	Alex Horley-Orlandelli				../../Handlers/Image.ashx?multiverseid=50927&type=card	509.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Hall+of+Triumph	Colorless	162	Hall of Triumph	"As Hall of Triumph enters the battlefield, choose a color.Creatures you control of the chosen color get +1/+1."	"Heroes act without thought of glory or reward. Accolades are a consequence, not a goal."		Legendary Artifact		3	Rare	Journey into Nyx	Ryan Yee				../../Handlers/Image.ashx?multiverseid=380431&type=card	510.jpg	"As Hall of Triumph enters the battlefield, choose a color.\nCreatures you control of the chosen color get +1/+1 and gain drunktouch."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Isochron+Scepter	Colorless	16	Isochron Scepter	"Imprint  When Isochron Scepter enters the battlefield, you may exile an instant card with converted mana cost 2 or less from your hand.,: You may copy the exiled card. If you do, you may cast the copy without paying its mana cost."			Artifact		2	Uncommon	Duel Decks: Izzet vs. Golgari	Mark Harrison				../../Handlers/Image.ashx?multiverseid=292752&type=card	511.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Lightning+Greaves	Colorless	257	Lightning Greaves	Equipped creature has haste and shroud.(It can't be the target of spells or abilities.)Equip	"After lightning struck the cliffs, the ore became iron, the iron became steel, and the steel became greaves. The lightning never left."		Artifact   Equipment		2	Uncommon	Commander 2015	Jeremy Jarvis				../../Handlers/Image.ashx?multiverseid=405284&type=card	512.jpg	"Equipped creature has haste, shroud, buzztouch\nEquip 0"
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Loxodon+Warhammer	Colorless	258	Loxodon Warhammer	Equipped creature gets +3/+0 and has trample and lifelink.Equip	A crafter must imbue her weapon with part of her soulsomething the Phyrexians are incapable of doing.Melira		Artifact   Equipment		3	Rare	Commander 2015	Jeremy Jarvis				../../Handlers/Image.ashx?multiverseid=405290&type=card	513.jpg	"Equipped creature gets +3/+0 and has trample, lifelink, and drunktouch.\nEquip 3"
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Mind+Stone	Colorless	259	Mind Stone	": Addto your mana pool.,, Sacrifice Mind Stone: Draw a card."	"What is mana but possibility, an idea not yet given form?Jhoira, master artificer"		Artifact		2	Uncommon	Commander 2015	Adam Rex				../../Handlers/Image.ashx?multiverseid=405300&type=card	514.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Mox+Diamond	Colorless	228	Mox Diamond	"If Mox Diamond would enter the battlefield, you may discard a land card instead. If you do, put Mox Diamond onto the battlefield. If you don't, put it into its owner's graveyard.: Add one mana of any color to your mana pool."			Artifact		0	Mythic Rare	Tempest Remastered	Dan Frazier				../../Handlers/Image.ashx?multiverseid=397482&type=card	515.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Ratchet+Bomb	Colorless	215	Ratchet Bomb	": Put a charge counter on Ratchet Bomb., Sacrifice Ratchet Bomb: Destroy each nonland permanent with converted mana cost equal to the number of charge counters on Ratchet Bomb."			Artifact		2	Rare	Magic 2014 Core Set	Austin Hsu				../../Handlers/Image.ashx?multiverseid=370623&type=card	516.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Sensei%27s+Divining+Top	Colorless	10	Sensei's Divining Top	": Look at the top three cards of your library, then put them back in any order.: Draw a card, then put Sensei's Divining Top on top of its owner's library."			Artifact		1	Mythic Rare	From the Vault: Exiled	Michael Sutfin				../../Handlers/Image.ashx?multiverseid=194972&type=card	517.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Sphere+of+the+Suns	Colorless	231	Sphere of the Suns	"Sphere of the Suns enters the battlefield tapped and with three charge counters on it., Remove a charge counter from Sphere of the Suns: Add one mana of any color to your mana pool."			Artifact		2	Common	Modern Masters 2015 Edition	Jana Schirmer&Johannes Voss				../../Handlers/Image.ashx?multiverseid=397904&type=card	518.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Tangle+Wire	Colorless	8	Tangle Wire	"Fading 4(This artifact enters the battlefield with four fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)At the beginning of each player's upkeep, that player taps an untapped artifact, creature, or land he or she controls for each fade counter on Tangle Wire."			Artifact		3	Mythic Rare	From the Vault: Twenty	Marco Nelor				../../Handlers/Image.ashx?multiverseid=373322&type=card	519.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Thran+Dynamo	Colorless	277	Thran Dynamo	: Addto your mana pool.	"Urza's metathran children were conceived, birthed, and nurtured by an integrated system of machines."		Artifact		4	Uncommon	Commander 2014	Ron Spears				../../Handlers/Image.ashx?multiverseid=389718&type=card	520.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Vedalken+Shackles	Colorless	218	Vedalken Shackles	"You may choose not to untap Vedalken Shackles during your untap step.,: Gain control of target creature with power less than or equal to the number of Islands you control for as long as Vedalken Shackles remains tapped."			Artifact		3	Mythic Rare	Modern Masters	Svetlin Velinov				../../Handlers/Image.ashx?multiverseid=370366&type=card	521.jpg	
